graph algo p k cores seed v local_e cross_e read_time running_time rounds matching_size matching_weight
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 32 0 1048576 3425939 46903417 16.640904 9.031583 25 2074858 252712142833.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 32 1 1048576 3404821 46924535 17.216361 9.030648 25 2074915 252702159815.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 32 2 1048576 3415424 46913932 16.769524 9.084042 26 2075027 252688765530.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 4 0 1048576 16304302 34025054 20.095715 22.968149 25 2074941 252694474745.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 4 1 1048576 16311163 34018193 19.481914 22.936652 25 2075019 252710094708.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 4 2 1048576 16303844 34025512 19.270791 22.742945 25 2075019 252704778435.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 8 0 1048576 9664804 40664552 17.928410 16.375682 25 2074996 252696391972.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 8 1 1048576 9651168 40678188 17.788502 16.335366 25 2075044 252682352097.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 4 8 2 1048576 9711313 40618043 17.867069 16.427103 26 2074980 252700314400.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 16 0 1048576 5796087 44533269 17.211240 22.603992 33 4147848 435185711273.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 16 1 1048576 5815218 44514138 17.205664 22.904472 33 4147909 435189922334.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 16 2 1048576 5824226 44505130 17.281243 22.476867 33 4147862 435174076086.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 32 0 1048576 3425939 46903417 16.707528 17.415341 34 4147940 435198663434.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 32 1 1048576 3404821 46924535 17.648085 17.426639 33 4147947 435177623931.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 32 2 1048576 3415424 46913932 16.602981 17.404197 34 4147860 435185066480.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 4 0 1048576 16304302 34025054 19.186375 44.792528 34 4148029 435204250419.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 4 1 1048576 16311163 34018193 19.647730 43.940676 34 4148154 435218248072.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 4 2 1048576 16303844 34025512 19.238821 44.397181 33 4148048 435184154803.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 8 0 1048576 9664804 40664552 17.842716 31.572327 33 4147998 435213276693.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 8 1 1048576 9651168 40678188 17.915339 31.270025 33 4147973 435201726969.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM ukahip 8 8 2 1048576 9711313 40618043 17.783690 31.241892 33 4148006 435200041837.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 16 0 1048576 7149888 43179468 17.118984 11.240713 25 2074989 252715064002.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 16 1 1048576 7149888 43179468 18.058014 11.442069 25 2074989 252715064002.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 16 2 1048576 7149888 43179468 17.370551 11.434654 25 2074989 252715064002.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 32 0 1048576 5031334 45298022 16.620610 8.842907 26 2074957 252691121252.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 32 1 1048576 5031334 45298022 17.321898 8.632716 26 2074957 252691121252.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 32 2 1048576 5031334 45298022 19.309596 8.647646 26 2074957 252691121252.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 4 0 1048576 16828403 33500953 19.419025 21.855185 25 2074984 252698508698.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 4 1 1048576 16824318 33505038 19.568828 24.298114 25 2075031 252683305521.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 4 2 1048576 16824318 33505038 19.521159 22.941106 25 2075031 252683305521.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 8 0 1048576 10674244 39655112 18.376341 16.044312 26 2075018 252694105257.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 8 1 1048576 10674244 39655112 17.793307 15.720106 26 2075018 252694105257.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 4 8 2 1048576 10673994 39655362 17.945102 16.128172 26 2075006 252693765031.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 16 0 1048576 7149888 43179468 16.969480 21.662134 33 4148139 435192772561.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 16 1 1048576 7149888 43179468 17.342482 21.882667 33 4148139 435192772561.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 16 2 1048576 7149888 43179468 17.050086 22.000541 33 4148139 435192772561.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 32 0 1048576 5031334 45298022 16.867529 16.942402 33 4147977 435186767661.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 32 1 1048576 5031334 45298022 17.045209 16.864771 33 4147977 435186767661.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 32 2 1048576 5031334 45298022 16.948677 16.705485 33 4147977 435186767661.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 4 0 1048576 16828403 33500953 19.290139 44.082619 33 4148145 435186354128.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 4 1 1048576 16824318 33505038 19.189687 44.390334 34 4147822 435197281488.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 4 2 1048576 16824318 33505038 19.217131 44.520614 34 4147822 435197281488.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 8 0 1048576 10674244 39655112 17.892317 31.261202 33 4148060 435197632909.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 8 1 1048576 10674244 39655112 17.770412 31.259458 33 4148060 435197632909.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM umetis 8 8 2 1048576 10673994 39655362 18.917908 30.934598 33 4147818 435215245502.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 16 0 1048576 7172765 43156591 17.464521 11.178822 26 2074965 252696828003.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 16 1 1048576 7172765 43156591 17.736576 11.396999 26 2074965 252696828003.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 16 2 1048576 7175382 43153974 17.854836 11.285676 25 2074856 252701390020.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 32 0 1048576 5070845 45258511 16.572595 8.778054 25 2075011 252696475554.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 32 1 1048576 5070845 45258511 16.552242 8.631247 25 2075011 252696475554.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 32 2 1048576 5070958 45258398 16.824688 8.720689 26 2074977 252684360761.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 4 0 1048576 16795083 33534273 19.171574 22.767696 25 2074880 252698306924.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 4 1 1048576 16795083 33534273 19.148353 22.788035 25 2074880 252698306924.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 4 2 1048576 16769947 33559409 19.527850 22.958236 26 2075032 252669655787.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 8 0 1048576 10642271 39687085 18.068684 15.808962 25 2075105 252689610463.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 8 1 1048576 10642271 39687085 18.091316 16.177168 25 2075105 252689610463.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 4 8 2 1048576 10642271 39687085 18.501463 15.865784 25 2075105 252689610463.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 16 0 1048576 7172765 43156591 17.067533 21.787194 34 4147927 435178719071.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 16 1 1048576 7172765 43156591 17.107819 21.780878 34 4147927 435178719071.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 16 2 1048576 7175382 43153974 17.163378 22.502968 33 4148005 435190850197.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 32 0 1048576 5070845 45258511 17.003917 16.963441 32 4147846 435185409713.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 32 1 1048576 5070845 45258511 16.757453 16.804947 32 4147846 435185409713.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 32 2 1048576 5070958 45258398 16.702722 16.745057 34 4147902 435201209407.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 4 0 1048576 16795083 33534273 19.223618 44.739124 33 4147890 435172627852.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 4 1 1048576 16795083 33534273 19.176669 44.209207 33 4147890 435172627852.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 4 2 1048576 16769947 33559409 19.564010 44.400322 34 4148163 435210659724.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 8 0 1048576 10642271 39687085 17.864560 31.391001 33 4147902 435180561251.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 8 1 1048576 10642271 39687085 17.796481 31.389660 33 4147902 435180561251.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp kMM uwmetis 8 8 2 1048576 10642271 39687085 18.176580 31.562661 33 4147902 435180561251.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 16 0 1048576 5705397 44623959 43.432834 2.312714 49 2074900 254876460080.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 16 1 1048576 5705944 44623412 44.791433 2.325818 49 2074899 254876790333.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 16 2 1048576 5702817 44626539 44.287247 2.354472 49 2074897 254876408685.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 32 0 1048576 3731193 46598163 36.354822 1.573029 49 2074895 254876621848.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 32 1 1048576 3731652 46597704 36.045511 1.588609 49 2074900 254876552800.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 32 2 1048576 3730335 46599021 36.149129 1.587282 49 2074899 254876581079.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 4 0 1048576 15597133 34732223 77.451053 6.253191 49 2074896 254876844535.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 4 1 1048576 15597611 34731745 77.718101 6.217712 49 2074899 254876337858.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 4 2 1048576 15599300 34730056 78.973209 6.235536 49 2074902 254876386038.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 8 0 1048576 9212271 41117085 56.431050 3.915935 49 2074901 254876544172.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 8 1 1048576 9211021 41118335 56.809243 3.896070 49 2074899 254876704545.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 4 8 2 1048576 9207662 41121694 56.383618 3.940135 49 2074899 254876419610.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 16 0 1048576 5705397 44623959 45.023509 4.899866 101 4148175 438656383109.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 16 1 1048576 5705944 44623412 44.595927 4.877193 101 4148174 438656421571.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 16 2 1048576 5702817 44626539 44.196051 4.833689 101 4148166 438656333731.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 32 0 1048576 3731193 46598163 36.652502 3.299641 101 4148162 438656172816.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 32 1 1048576 3731652 46597704 36.058699 3.347885 101 4148188 438656377974.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 32 2 1048576 3730335 46599021 35.883094 3.298715 101 4148171 438656101266.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 4 0 1048576 15597133 34732223 78.787141 13.376716 101 4148160 438656844581.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 4 1 1048576 15597611 34731745 78.205395 13.550749 101 4148175 438655981298.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 4 2 1048576 15599300 34730056 78.684781 13.373446 101 4148183 438656588128.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 8 0 1048576 9212271 41117085 57.648749 8.273219 101 4148166 438656119126.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 8 1 1048576 9211021 41118335 57.600289 8.328132 101 4148183 438656721371.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM diststream 8 8 2 1048576 9207662 41121694 58.624655 8.256204 101 4148183 438656782790.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 1 0 1048576 50329356 0 18.826036 9.412491 49 2074897 254876530529.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 1 1 1048576 50329356 0 18.752063 9.335216 49 2074895 254876560642.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 1 2 1048576 50329356 0 18.810095 9.329014 49 2074903 254876614028.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 16 0 1048576 3143652 47185704 17.049675 2.447913 49 2074897 254876530529.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 16 1 1048576 3145279 47184077 16.978441 2.449033 49 2074895 254876560642.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 16 2 1048576 3145222 47184134 16.980941 2.438459 49 2074903 254876614028.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 32 0 1048576 1571499 48757857 16.526948 1.601528 49 2074897 254876530529.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 32 1 1048576 1573531 48755825 17.095667 1.618006 49 2074895 254876560642.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 32 2 1048576 1572405 48756951 18.271506 1.603545 49 2074903 254876614028.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 4 0 1048576 12581650 37747706 19.307089 7.406199 49 2074897 254876530529.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 4 1 1048576 12580783 37748573 19.259922 7.447094 49 2074895 254876560642.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 4 2 1048576 12578575 37750781 19.700937 7.401574 49 2074903 254876614028.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 8 0 1048576 6288723 44040633 18.262794 4.279245 49 2074897 254876530529.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 8 1 1048576 6290909 44038447 18.636383 4.256004 49 2074895 254876560642.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 4 8 2 1048576 6291387 44037969 17.785134 4.254694 49 2074903 254876614028.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 1 0 1048576 50329356 0 18.913622 19.471595 101 4148167 438656394434.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 1 1 1048576 50329356 0 18.762539 19.422684 101 4148170 438655797382.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 1 2 1048576 50329356 0 18.858131 19.411749 101 4148181 438656033207.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 16 0 1048576 3143652 47185704 17.584284 5.083556 101 4148167 438656394434.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 16 1 1048576 3145279 47184077 17.026400 5.058652 101 4148170 438655797382.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 16 2 1048576 3145222 47184134 17.409798 5.070260 101 4148181 438656033207.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 32 0 1048576 1571499 48757857 17.571059 3.402788 101 4148167 438656394434.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 32 1 1048576 1573531 48755825 16.681995 3.344780 101 4148170 438655797382.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 32 2 1048576 1572405 48756951 16.729255 3.399386 101 4148181 438656033207.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 4 0 1048576 12581650 37747706 19.577316 15.479134 101 4148167 438656394434.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 4 1 1048576 12580783 37748573 19.472708 15.660914 101 4148170 438655797382.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 4 2 1048576 12578575 37750781 19.284873 15.566597 101 4148181 438656033207.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 8 0 1048576 6288723 44040633 22.156899 8.902986 101 4148167 438656394434.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 8 1 1048576 6290909 44038447 17.833401 8.846400 101 4148170 438655797382.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM random 8 8 2 1048576 6291387 44037969 17.791576 8.878140 101 4148181 438656033207.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 16 0 1048576 5796087 44533269 17.179507 2.492752 49 2074893 254876597238.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 16 1 1048576 5815218 44514138 17.142275 2.470526 49 2074893 254876336276.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 16 2 1048576 5824226 44505130 17.039839 2.407187 49 2074903 254876474026.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 32 0 1048576 3425939 46903417 16.749712 1.643179 49 2074901 254876537185.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 32 1 1048576 3404821 46924535 16.872883 1.618298 49 2074900 254876878201.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 32 2 1048576 3415424 46913932 17.072588 1.629500 49 2074901 254876607428.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 4 0 1048576 16304302 34025054 19.514861 7.130403 49 2074901 254876477601.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 4 1 1048576 16311163 34018193 19.854452 7.072669 49 2074902 254876669399.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 4 2 1048576 16303844 34025512 19.465982 7.092586 49 2074893 254876397775.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 8 0 1048576 9664804 40664552 18.126664 4.210747 49 2074900 254876799547.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 8 1 1048576 9651168 40678188 17.913941 4.199119 49 2074895 254876642194.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 4 8 2 1048576 9711313 40618043 18.288792 4.545876 49 2074902 254876546318.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 16 0 1048576 5796087 44533269 17.444511 5.085233 101 4148164 438656313599.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 16 1 1048576 5815218 44514138 17.402673 4.989464 101 4148171 438656098803.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 16 2 1048576 5824226 44505130 17.139930 4.985006 101 4148176 438656272678.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 32 0 1048576 3425939 46903417 16.873012 3.402396 101 4148171 438656625145.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 32 1 1048576 3404821 46924535 16.961151 3.408435 101 4148171 438656911277.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 32 2 1048576 3415424 46913932 16.552521 3.346738 101 4148177 438656304470.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 4 0 1048576 16304302 34025054 19.531111 14.776819 101 4148178 438656042006.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 4 1 1048576 16311163 34018193 19.651056 14.625537 101 4148181 438656444471.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 4 2 1048576 16303844 34025512 19.509971 14.658672 101 4148173 438656748264.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 8 0 1048576 9664804 40664552 17.915631 8.579800 101 4148188 438656942928.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 8 1 1048576 9651168 40678188 18.019001 8.625614 101 4148170 438656100958.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM ukahip 8 8 2 1048576 9711313 40618043 17.947732 8.594607 101 4148176 438656485347.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 16 0 1048576 7149888 43179468 17.277903 2.322619 49 2074903 254876588989.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 16 1 1048576 7149888 43179468 17.370735 2.323816 49 2074903 254876588989.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 16 2 1048576 7149888 43179468 17.176744 2.322284 49 2074903 254876588989.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 32 0 1048576 5031334 45298022 16.997843 1.528778 49 2074899 254876372418.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 32 1 1048576 5031334 45298022 16.810684 1.570183 49 2074899 254876372418.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 32 2 1048576 5031334 45298022 16.607751 1.522502 49 2074899 254876372418.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 4 0 1048576 16828403 33500953 19.600218 6.781259 49 2074900 254876859590.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 4 1 1048576 16824318 33505038 19.527802 6.915799 49 2074902 254876525428.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 4 2 1048576 16824318 33505038 19.672901 6.807335 49 2074902 254876525428.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 8 0 1048576 10674244 39655112 20.249763 4.076058 49 2074893 254876677505.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 8 1 1048576 10674244 39655112 18.037245 4.026249 49 2074893 254876677505.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 4 8 2 1048576 10673994 39655362 17.947396 4.048721 49 2074902 254876618422.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 16 0 1048576 7149888 43179468 17.009125 4.791583 101 4148183 438656551563.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 16 1 1048576 7149888 43179468 18.333880 4.799719 101 4148183 438656551563.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 16 2 1048576 7149888 43179468 17.661573 4.790006 101 4148183 438656551563.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 32 0 1048576 5031334 45298022 21.452420 3.314179 101 4148179 438656268353.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 32 1 1048576 5031334 45298022 16.589017 3.192726 101 4148179 438656268353.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 32 2 1048576 5031334 45298022 16.717297 3.193557 101 4148179 438656268353.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 4 0 1048576 16828403 33500953 19.530020 14.339784 101 4148181 438656872641.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 4 1 1048576 16824318 33505038 19.509880 14.385746 101 4148171 438656736161.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 4 2 1048576 16824318 33505038 19.501178 14.330553 101 4148171 438656736161.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 8 0 1048576 10674244 39655112 17.891682 8.363753 101 4148172 438657027068.00
rgg_s20_ef48_0.25_0.25_0.25_0.25_exp MRepLM umetis 8 8 1 1048576 10674244 39655112 17.944162 8.410960 101 4148172 438657027068.00
